track_ids,track_names,artists,first_artists,danceability,energy,loudness,mode,acousticness,instrumentalness,valence,tempo,mood
7qqrGV5WpQnMKqVTsDZd9J,Buddy's Rendezvous,"['Lana Del Rey', 'Father John Misty']",Lana Del Rey,0.289,0.324,-9.866,1,0.851,0.00368,0.244,77.94,happy
6N7NO9Z1Hi6la8dqG3Aoew,Lost at Sea,"['Rob Grant', 'Lana Del Rey']",Rob Grant,0.231,0.182,-13.758,0,0.957,0.532,0.117,84.318,happy
2lnOYfJOT8EW9UwK9M1jvz,yin to yang,['runo plum'],runo plum,0.297,0.26,-10.917,0,0.865,0.0186,0.087,78.604,happy
14mxkRSXKwq5vsx1xPUdau,Black Car,['Joy Oladokun'],Joy Oladokun,0.634,0.391,-12.829,1,0.592,0.000653,0.251,96.959,happy
0tMMPZEt6Gyrl9FI8zSicm,Glue Song (feat. Clairo),"['beabadoobee', 'Clairo']",beabadoobee,0.621,0.393,-9.553,1,0.778,0.00703,0.53,113.925,happy
7lKN7pik3CelVWHWGp6DfB,Hard to Let Go,['Men I Trust'],Men I Trust,0.806,0.277,-14.927,0,0.765,0.874,0.558,141.903,happy
46yZvVAKWuvp6sV0OciMLt,Bright Red,['Ryan Beatty'],Ryan Beatty,0.398,0.479,-10.449,0,0.873,0.0017,0.311,76.287,happy
6F5jUW0lOVlCSvhCH0yl3f,Charmed,"['Σtella', 'Redinho']",Σtella,0.782,0.359,-9.088,1,0.417,0.0237,0.793,98.996,happy
6J4yoT7dIza5gkFIfPLs4O,Like I Do,['Matthew Ifield'],Matthew Ifield,0.447,0.169,-11.57,1,0.853,0.0,0.229,200.779,happy
5hP4E6151iBhUXsuNhuwfk,Slowing Down,['The Backseat Lovers'],The Backseat Lovers,0.345,0.449,-10.434,0,0.165,0.866,0.0707,83.318,happy
7aubsiy3BNL0umbXaHtPro,I'll Wait for You,"['Tsuwavii', 'Abi Bernadoth', 'rayo']",Tsuwavii,0.44,0.262,-14.124,1,0.772,0.0101,0.0376,92.967,happy
0u9Y12SZAZkasLZikMyzpQ,PPL,"['DRAM', 'BJ The Chicago Kid']",DRAM,0.662,0.442,-10.716,0,0.288,0.000544,0.517,129.869,happy
03tXFHO65orOSnHlEDf0JK,Run To The Moon,['Beach Fossils'],Beach Fossils,0.496,0.582,-9.05,1,0.00282,0.229,0.421,179.954,happy
3E2qVqPW3FS2LXzCbss9yq,Sunset For The Dead,['Tommy Newport'],Tommy Newport,0.647,0.623,-4.92,0,0.0725,0.0186,0.526,78.987,happy
5SjdXpQqq54uRrlSXv12i4,Sunday by the River,['orbit'],orbit,0.655,0.403,-9.408,0,0.635,0.316,0.276,79.983,happy
4VXabjbReCUzFHbrzLaTzf,Love On The Run,['Broken Bells'],Broken Bells,0.532,0.669,-7.762,1,0.117,0.671,0.351,139.983,happy
1hQ6kSmwbBGLLAjihto6x8,Way Out,['FKJ'],FKJ,0.32,0.359,-13.092,1,0.928,0.878,0.141,176.757,happy
60RaJR9WDuED6orXYyXOAR,Leap Of Faith,['Kurtis Wells'],Kurtis Wells,0.719,0.906,-6.13,0,0.409,0.00692,0.746,143.516,happy
4410U1LBFEbAXKdWpclkkD,Diamonds,['Luluc'],Luluc,0.672,0.444,-11.925,1,0.471,0.000151,0.695,129.998,happy
7rMomVJTqGMjJnXRlgf4Wh,Do The Dance,['Sid Sriram'],Sid Sriram,0.58,0.41,-7.364,1,0.353,0.0163,0.426,143.681,happy
4ZhJuTXXGZrBYh96z32sQz,20221102 The Truth,['Mac DeMarco'],Mac DeMarco,0.873,0.173,-22.633,1,0.9,0.713,0.695,146.83,happy
3QgOr4aQcudAyJvc3q5K0I,Sunday Highs,"['Zeeba', 'Avi Snow', 'MVCA']",Zeeba,0.635,0.418,-12.156,0,0.472,0.00687,0.094,134.009,happy
6sHsMK1llm2ZbBBCzGG54k,Hang Up The Lights,['White China'],White China,0.643,0.26,-12.416,1,0.341,0.0356,0.482,76.488,happy
3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,['Cigarettes After Sex'],Cigarettes After Sex,0.369,0.467,-9.018,1,0.0194,0.46,0.174,94.473,happy
4MAKdWgUGdUBFxguTvNLD7,Rudimentary Science,['Crash Richard'],Crash Richard,0.819,0.213,-12.611,1,0.895,0.00511,0.41,124.124,happy
06hH8CY1z9v1xxKsWEIVlf,All The Things I Couldn't Say To You,['Busty and the Bass'],Busty and the Bass,0.534,0.839,-8.998,1,0.229,0.945,0.297,84.989,happy
4eSZUNz2flCKs7zESV50kW,Hold My Head,['Kenny Beats'],Kenny Beats,0.627,0.791,-6.422,0,0.00365,1.05e-06,0.545,144.06,happy
1cO3IDkpPFM8hk1l9zG9aL,Every Beginning Ends,"['Noah Cyrus', 'Benjamin Gibbard']",Noah Cyrus,0.627,0.36,-9.93,1,0.63,4.16e-05,0.39,116.944,happy
5c3NEMjZKsohIiQCygJiKv,Forever Thing,['Frex'],Frex,0.562,0.404,-6.179,1,0.883,0.00028,0.721,79.088,happy
3EhiNSWu5AeWHn2eUOp5Ve,ocean free,['dayaway'],dayaway,0.499,0.486,-6.018,1,0.737,0.269,0.188,67.955,happy
1HzeXR0R5YWsCfWgP0CttA,the way you looked,['juno roome'],juno roome,0.528,0.639,-9.342,1,0.688,0.777,0.42,96.107,happy
6zaayoVlfFp5YmQArKWkRG,playing tricks,['thủy'],thủy,0.67,0.412,-8.213,0,0.638,1.75e-05,0.281,130.005,happy
6gQktvQxUT27MGcEMpodAZ,God Turn Me Into a Flower,['Weyes Blood'],Weyes Blood,0.193,0.275,-11.327,1,0.875,0.0398,0.0384,80.158,happy
3u6qjHq0y3rmXRQa4iz9OD,Never Learned To Dance,['Medium Build'],Medium Build,0.586,0.621,-6.321,1,0.461,7.39e-05,0.517,72.516,happy
3CUotoSWVxQN5nrQCwpzTA,Settle Down,['North Downs'],North Downs,0.505,0.528,-8.959,0,0.806,0.827,0.235,72.03,happy
7CQ65pJJyym5gsmOmv3i0C,Open Up,"['kwes.', 'Sampha', 'Tirzah']",kwes.,0.692,0.457,-10.763,1,0.193,0.00253,0.214,88.732,happy
0UFthA0qo3JDLxqfG25kgP,Fool 4 U,['Yuna'],Yuna,0.76,0.404,-10.028,1,0.763,0.00119,0.665,150.023,happy
0i3pE7eoqghj9gdRoBd8tU,Hoboken,['Franklin Jonas'],Franklin Jonas,0.543,0.427,-9.295,1,0.425,2.4e-05,0.124,86.019,happy
1RfPf0W4OlIWROTV5Afs3S,Cotton Candy Lemonade,['Blu DeTiger'],Blu DeTiger,0.711,0.436,-7.917,0,0.514,2.07e-05,0.45,100.998,happy
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,['Mark Ambor'],Mark Ambor,0.646,0.668,-5.203,1,0.491,0.0,0.64,90.969,happy
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,['Florence + The Machine'],Florence + The Machine,0.492,0.81,-5.315,1,0.0416,0.00379,0.245,149.954,happy
7KWGfnsUU4Ri46TIvjpAPx,Home - 2019 - Remaster,['Edward Sharpe & The Magnetic Zeros'],Edward Sharpe & The Magnetic Zeros,0.53,0.634,-5.759,1,0.249,0.000622,0.106,111.615,happy
7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),"['fun.', 'Janelle Monáe']",fun.,0.378,0.638,-5.576,1,0.02,7.66e-05,0.735,184.086,happy
6kopmMZiyLmw7h66uXcXR7,Valerie (feat. Amy Winehouse) - Version Revisited,"['Mark Ronson', 'Amy Winehouse']",Mark Ronson,0.699,0.83,-4.898,1,0.00243,0.00024,0.889,105.809,happy
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,['Ruth B.'],Ruth B.,0.609,0.692,-2.958,1,0.0157,0.0,0.454,116.959,happy
0aJrYfARfCKzv6gXjhs4SZ,Upside Down,['Jack Johnson'],Jack Johnson,0.792,0.647,-8.314,1,0.255,0.000223,0.694,102.477,happy
06qDEAG26TspT2yK2NLgEZ,The Kill,['Maggie Rogers'],Maggie Rogers,0.404,0.865,-3.93,1,0.041,0.0,0.493,119.857,happy
6me7F0aaZjwDo6RJ5MrfBD,Evergreen,['Richy Mitch & The Coal Miners'],Richy Mitch & The Coal Miners,0.555,0.216,-11.661,1,0.557,0.00416,0.504,79.109,happy
7yq4Qj7cqayVTp3FF9CWbm,Riptide,['Vance Joy'],Vance Joy,0.484,0.731,-6.694,1,0.431,0.0,0.51,101.654,happy
6OtCIsQZ64Vs1EbzztvAv4,Good Life,['OneRepublic'],OneRepublic,0.634,0.69,-7.804,1,0.0771,0.0,0.645,94.988,happy
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,['Of Monsters and Men'],Of Monsters and Men,0.457,0.757,-5.177,1,0.0206,0.0,0.417,102.961,happy
1zCNzZTRsou6TFpe8nsmnK,Don't Let Me Go,['The Black Keys'],The Black Keys,0.518,0.864,-2.069,0,0.015,0.0,0.797,119.044,happy
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,['Michael Marcagi'],Michael Marcagi,0.527,0.551,-11.258,1,0.384,2.75e-06,0.443,148.035,happy
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,['Fleetwood Mac'],Fleetwood Mac,0.545,0.67,-8.81,1,0.009,0.000822,0.481,151.553,happy
3n9lAghc1vLXRrJX2nCIqy,1234,['Feist'],Feist,0.708,0.49,-7.36,1,0.221,3.35e-06,0.608,109.946,happy
6XK6Zw6JkFsHXzAcMWNiIr,Send Me On My Way,['Rusted Root'],Rusted Root,0.5,0.704,-8.797,1,0.125,1.79e-05,0.722,119.463,happy
0GO8y8jQk1PkHzS31d699N,Tongue Tied,['GROUPLOVE'],GROUPLOVE,0.56,0.936,-5.835,1,0.00847,0.0,0.371,112.96,happy
1yjY7rpaAQvKwpdUliHx0d,Still into You,['Paramore'],Paramore,0.602,0.923,-3.763,1,0.0098,0.0,0.765,136.01,happy
2ixsaeFioXJmMgkkbd4uj1,Budapest,['George Ezra'],George Ezra,0.717,0.455,-8.303,1,0.0846,0.0,0.389,127.812,happy
3gbBpTdY8lnQwqxNCcf795,Pompeii,['Bastille'],Bastille,0.679,0.715,-6.383,1,0.0755,0.0,0.571,127.435,happy
2hPGC3ZuGsJUF1ixwzNMU6,Good To Be,['Mark Ambor'],Mark Ambor,0.656,0.731,-5.861,1,0.575,0.00111,0.376,94.009,happy
4bJtAN2xYEsivCVOMhcSwY,When I'm Alone,['Lissie'],Lissie,0.592,0.63,-5.56,0,0.0586,0.0,0.127,119.984,happy
2PtBhfoPZ6VYtXkrE5FrCH,Reflections,['MisterWives'],MisterWives,0.683,0.675,-5.461,1,0.0223,0.0187,0.6,111.008,happy
0tuyEYTaqLxE41yGHSsXjy,Won't Go Home Without You,['Maroon 5'],Maroon 5,0.738,0.614,-3.761,1,0.0151,0.0,0.413,110.021,happy
45bMR5YEj1fsOVkcHbVW6s,Modern Girl,['Bleachers'],Bleachers,0.624,0.818,-6.771,1,0.0487,0.0,0.889,150.022,happy
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,['Foster The People'],Foster The People,0.733,0.71,-5.849,0,0.145,0.115,0.965,127.975,happy
7tmtOEDxPN7CWaQWBsG1DY,Hold Back The River,['James Bay'],James Bay,0.715,0.715,-7.364,1,0.0526,0.0,0.507,134.922,happy
7h1GRMK9eeVwjYNl3VnEBE,You,['Hamzaa'],Hamzaa,0.685,0.379,-7.197,1,0.4,0.0,0.629,144.05,happy
0i5spxZKedPA2TgGuvJ3AL,Out of My League,['Fitz and The Tantrums'],Fitz and The Tantrums,0.545,0.968,-3.553,0,0.0387,0.00325,0.527,169.965,happy
6BtmXhTJMM9sBTHeYYASGz,It's Time,['Imagine Dragons'],Imagine Dragons,0.656,0.884,-4.748,1,0.016,0.0,0.858,105.009,happy
2tP7ZekzXfduShx8C6cbll,I'm Like A Bird,['Nelly Furtado'],Nelly Furtado,0.622,0.608,-5.085,1,0.138,5.38e-06,0.607,89.661,happy
25nzKGDiua1lE9Qo5V19GL,Young Blood,['The Naked And Famous'],The Naked And Famous,0.579,0.865,-4.692,1,5.63e-05,0.000221,0.358,104.99,happy
2jiPHbFX5XM8TjaTfYJ0eo,Stolen Dance,['Milky Chance'],Milky Chance,0.885,0.581,-8.813,1,0.427,0.000204,0.728,114.016,happy
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,['Coldplay'],Coldplay,0.486,0.617,-7.115,0,0.0954,3.23e-06,0.417,138.015,happy
7uFejCG9QDaxbmDv66Qoew,"I Wanna Be a Cowboy, Baby!",['CMAT'],CMAT,0.59,0.68,-4.385,1,0.0774,0.0,0.294,109.115,happy
0fYVliAYKHuPmECRs1pbRf,Renegades,['X Ambassadors'],X Ambassadors,0.526,0.862,-6.003,1,0.0144,0.0597,0.528,90.052,happy
1HMQmOWrkieKYWlFsjUP3D,Bloom - Bonus Track,['The Paper Kites'],The Paper Kites,0.591,0.416,-9.794,1,0.882,0.000641,0.415,96.003,happy
63SevszngYpZOwf63o61K4,Nevermind,['Dennis Lloyd'],Dennis Lloyd,0.6,0.688,-8.339,0,0.159,1.29e-05,0.0793,99.977,happy
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",['Train'],Train,0.673,0.886,-4.44,0,0.185,0.0,0.795,97.012,happy
6BnONjR7itGMEqwxKTIlRM,Safe And Sound,['Capital Cities'],Capital Cities,0.653,0.822,-4.857,1,0.00021,0.0047,0.762,117.949,happy
0Lpehb4R7VcfpxRpol1s91,Drunk (And I Don't Wanna Go Home),"['Elle King', 'Miranda Lambert']",Elle King,0.613,0.881,-4.59,1,0.00602,0.0,0.631,119.98,happy
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,['Corinne Bailey Rae'],Corinne Bailey Rae,0.739,0.511,-7.844,1,0.167,1.34e-06,0.542,96.038,happy
1K3LRUEcUz5FMtPYyg0F45,Ho Hey,['The Lumineers'],The Lumineers,0.682,0.471,-9.182,1,0.768,0.0,0.421,79.907,happy
4PFnROqBlAVnizUrhF1x7C,Don't Dream It's Over - Recorded at Sound Stage Studios Nashville,['Lauren Daigle'],Lauren Daigle,0.765,0.495,-6.267,1,0.711,0.00555,0.562,76.013,happy
4mdyVTV7Tr5YDFnD2kvSM4,Bruises,['Chairlift'],Chairlift,0.579,0.554,-7.08,1,0.0175,0.0221,0.838,185.183,happy
6fxVffaTuwjgEk5h9QyRjy,Photograph,['Ed Sheeran'],Ed Sheeran,0.614,0.379,-10.48,1,0.607,0.000464,0.201,107.989,happy
5TgEJ62DOzBpGxZ7WRsrqb,Work Song,['Hozier'],Hozier,0.531,0.363,-7.672,1,0.749,0.0,0.259,121.412,happy
3hRV0jL3vUpRrcy398teAU,The Night We Met,['Lord Huron'],Lord Huron,0.448,0.369,-9.514,1,0.968,0.272,0.0998,174.097,happy
4Jz4bjXeiF2SXVj9P4YfY5,Keep Your Head Up,['Andy Grammer'],Andy Grammer,0.674,0.778,-5.367,1,0.0469,0.0,0.816,90.01,happy
7qfZ0ViYLmV3MKeZ0Z7htT,The Spins,['Mac Miller'],Mac Miller,0.794,0.766,-3.894,0,0.0135,0.0,0.55,127.007,happy
0ZDwhNFZnPx9EIPCcwGUHC,Hell N Back (feat. Summer Walker),"['Bakar', 'Summer Walker']",Bakar,0.64,0.673,-4.519,0,0.288,2.15e-06,0.736,209.942,happy
7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,['Redbone'],Redbone,0.731,0.804,-7.621,0,0.172,0.00028,0.957,107.383,happy
19kHhX6f6EfLU7rcO3RqjO,Back On 74,['Jungle'],Jungle,0.62,0.761,-7.282,0,0.207,0.000147,0.194,146.003,happy
49uLH3xvQLd4I4pCQacGH8,Love from the Other Side,"[""L'Impératrice""]",L'Impératrice,0.81,0.481,-8.914,0,0.492,0.0696,0.561,114.995,happy
6Dk5fHTvH897XrVzCO64Mx,What You Won't Do for Love,['Bobby Caldwell'],Bobby Caldwell,0.642,0.396,-16.843,1,0.462,0.000823,0.797,84.082,happy
3xKsf9qdS1CyvXSMEid6g8,Pink + White,['Frank Ocean'],Frank Ocean,0.545,0.545,-7.362,1,0.667,5.48e-05,0.549,159.94,happy
2qSkIjg1o9h3YT9RAgYN75,Espresso,['Sabrina Carpenter'],Sabrina Carpenter,0.701,0.76,-5.478,1,0.107,6.54e-05,0.69,103.969,happy
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,['SZA'],SZA,0.436,0.655,-8.37,0,0.499,8.1e-06,0.412,121.002,happy
6shRGWCtBUOPFLFTTqXZIC,Upside Down,['Jack Johnson'],Jack Johnson,0.787,0.655,-8.339,0,0.238,0.000171,0.65,102.485,happy
7D7oIpsm4trbxthAU7JMtB,Potential,['Lauv'],Lauv,0.597,0.648,-4.967,1,0.014,0.0,0.0878,81.982,happy
5YO44oPkpH4zeinnihUpIR,Throw Some Ass,['Sofi Tukker'],Sofi Tukker,0.823,0.664,-4.678,0,0.0429,0.00162,0.575,131.023,happy
47hsUYxvbTlBAN3sP9dEOd,Love Me JeJe,['Tems'],Tems,0.838,0.537,-10.28,1,0.156,0.446,0.56,103.95,happy
6RiiSy9GzSwiyDEJDiMuKe,Something About You,"['Eyedress', 'Dent May']",Eyedress,0.648,0.781,-8.736,0,0.0332,0.013,0.822,133.417,happy
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),"['Calvin Harris', 'Frank Ocean', 'Migos', 'Funk Wav']",Calvin Harris,0.736,0.795,-3.299,0,0.498,1.21e-06,0.511,104.066,happy
2x03XLsTZ0o86h0cfHrkKF,After Hours,['Kehlani'],Kehlani,0.729,0.777,-3.991,1,0.069,0.00162,0.744,121.016,happy
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),['Shaboozey'],Shaboozey,0.722,0.709,-4.95,1,0.0633,0.0,0.604,81.012,happy
0gLFMd2AWX4C0KIipkixxj,Lately I,['Peach Tree Rascals'],Peach Tree Rascals,0.536,0.738,-5.442,1,0.109,1.72e-06,0.774,168.104,happy
0K9tfzrxJyCQIf7oAlPwaK,YA YA,['Beyoncé'],Beyoncé,0.617,0.904,-5.371,1,0.317,0.0,0.764,151.926,happy
1YrY0vjHWp672gt0crtj5A,End Of An Era,['Dua Lipa'],Dua Lipa,0.661,0.818,-5.814,1,0.116,0.0,0.772,117.045,happy
7vggqxNKwd6xdRoYS0pQtM,Three Little Birds,['Bob Marley & The Wailers'],Bob Marley & The Wailers,0.825,0.494,-10.486,1,0.00956,5.82e-06,0.627,74.103,happy
2H881m3JRA8lpuuwaQL6zy,No Fear,['DeJ Loaf'],DeJ Loaf,0.614,0.682,-4.117,0,0.387,0.0,0.566,100.202,happy
3B7cm8w1IAfOfgQHFvAsft,Keep It Up,['Good Neighbours'],Good Neighbours,0.523,0.912,-3.867,1,0.0517,1.45e-06,0.392,88.829,happy
0ve0CavjqrUqVmZ605RhTV,Jump,"['Tyla', 'Gunna', 'Skillibeng']",Tyla,0.79,0.716,-3.446,0,0.0297,1.87e-05,0.627,100.104,happy
1xIhiVVntsudPMTRFoODyo,Honey Boy (feat. Nile Rodgers & Shenseea),"['Purple Disco Machine', 'Benjamin Ingrosso', 'Nile Rodgers', 'Shenseea']",Purple Disco Machine,0.723,0.801,-5.468,0,0.0104,0.000106,0.928,119.987,happy
2WGcpz55A2vrvh6foEGCNL,Calling After Me,['Wallows'],Wallows,0.636,0.797,-4.644,1,0.00598,4.26e-06,0.965,139.963,happy
6Y4rniIxibegzsg8cdWAWV,BODYGUARD,['Beyoncé'],Beyoncé,0.726,0.779,-5.432,0,0.0137,0.000235,0.539,119.031,happy
5QPRZdajTSKbdUERR8zvWB,Living In A Haze - feat. The Beaches,"['Milky Chance', 'The Beaches']",Milky Chance,0.662,0.772,-4.79,1,0.317,0.0,0.417,129.895,happy
1Gp3vNi64EY7sEStAZ51en,clouds,['JVKE'],JVKE,0.641,0.905,-3.694,1,0.435,0.0491,0.875,94.874,happy
6RmWk7p9QY8VMGHdgq4Ulh,Shotput,['Still Woozy'],Still Woozy,0.712,0.662,-4.777,0,0.318,0.000686,0.903,100.881,happy
6If1Aw9BpAtmnP1GByGjfr,Comin’ Around Again,['Amber Mark'],Amber Mark,0.697,0.443,-7.227,1,0.00784,0.0237,0.807,76.995,happy
3qhlB30KknSejmIvZZLjOD,End of Beginning,['Djo'],Djo,0.689,0.454,-7.643,1,0.0351,0.00259,0.912,159.982,happy
64fITmtln0OJqcxPf09vnY,HERicane,['Lucky Daye'],Lucky Daye,0.739,0.686,-6.317,0,0.244,0.00145,0.743,95.0,happy
4mH5oNojEmOswUGgCizDeb,Lovely Day - Studio Rio Version,"['Bill Withers', 'Studio Rio']",Bill Withers,0.686,0.833,-5.449,1,0.12,0.105,0.897,97.671,happy
21wYclGDiieKf42kEWxqV9,Intergalactic Janet,['Ley Soul'],Ley Soul,0.766,0.478,-10.672,0,0.457,0.00195,0.832,139.974,happy
3IbT4cFEQYLz1P9MFnRmYu,I Love To Dance,['Isaac Dunbar'],Isaac Dunbar,0.714,0.793,-4.169,1,0.032,0.000698,0.922,89.992,happy
6ECwimRuwOxwQv5VXoN5Mt,Doin' Time,['Lana Del Rey'],Lana Del Rey,0.622,0.693,-5.812,0,0.342,0.000708,0.446,144.936,happy
4oAGV7IADPWfkpk6aGQqZt,Capricorn,['Vampire Weekend'],Vampire Weekend,0.566,0.641,-4.085,1,0.142,0.000743,0.558,139.942,happy
6ft9PAgNOjmZ2kFVP7LGqb,Can't Take My Eyes off You,['Frankie Valli'],Frankie Valli,0.575,0.764,-7.448,1,0.566,1.07e-05,0.536,123.821,happy
7JgNAnCjJvL8hBR1kmCOFF,Worth It.,['RAYE'],RAYE,0.736,0.483,-7.85,1,0.505,1.39e-05,0.606,109.932,happy
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,"['Post Malone', 'Swae Lee']",Post Malone,0.76,0.478,-5.574,1,0.552,0.0,0.913,89.908,happy
3FeyEh29dmM6pAtR90GJC7,Good Life,['Ryan Mack'],Ryan Mack,0.808,0.773,-5.097,1,0.493,0.0,0.908,95.993,happy
3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,['YG Marley'],YG Marley,0.66,0.727,-4.028,0,0.128,1.31e-05,0.418,125.023,happy
3zEN0ii6s4DHHBpnTp3RP7,We Are The People,['Empire Of The Sun'],Empire Of The Sun,0.675,0.781,-5.404,0,0.0801,0.0143,0.534,122.989,happy
2lRBYUc9UNOMoeFaKxa6lh,Beautiful People (Stay High),['The Black Keys'],The Black Keys,0.589,0.852,-2.075,1,0.194,0.00215,0.611,94.975,happy
7lw4J2RfcPs2hEJgPY44lC,Run Your Mouth,['The Marías'],The Marías,0.782,0.652,-6.787,1,0.244,0.0364,0.927,111.021,happy
769Ld8demNhMgVLAQcjTDn,sun and moon,['anees'],anees,0.815,0.442,-7.462,0,0.457,0.0,0.706,90.019,happy
5c1rWQAa8GX8LgCC9h3d1N,American Love,['Qing Madi'],Qing Madi,0.415,0.786,-5.604,0,0.379,0.0,0.458,192.408,happy
5e9f2mQ8DYtZa9UcrZZRNt,Mexico,"['Goth Babe', 'Surfaces']",Goth Babe,0.752,0.649,-6.356,1,0.259,0.00833,0.962,117.983,happy
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,['Ice Cube'],Ice Cube,0.798,0.744,-5.328,0,0.33,0.000106,0.794,82.356,happy
1bjeWoagtHmUKputLVyDxQ,Saturn,['SZA'],SZA,0.411,0.619,-6.834,1,0.62,0.0,0.337,177.937,happy
3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,['d4vd'],d4vd,0.565,0.593,-5.864,1,0.0288,0.0,0.429,120.509,happy
0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,['Paul Russell'],Paul Russell,0.85,0.699,-3.292,1,0.152,0.0,0.915,114.481,happy
235lO0qJ7TO9lpDorTvegE,Cherry On Top,['Ben Platt'],Ben Platt,0.62,0.817,-5.373,1,0.00466,0.0,0.657,133.559,happy
0wYwXrgGrrU1idueX5A1wJ,Water,['Tyla'],Tyla,0.756,0.722,-3.491,0,0.0852,0.0,0.476,116.941,happy
6NgvAmrhjUENGdtVQnBHx8,Cinderella,['Remi Wolf'],Remi Wolf,0.721,0.823,-4.596,1,0.0732,2.18e-06,0.573,102.989,happy
2kSb3wYSOV996xA2NSmpck,Melting,['Kali Uchis'],Kali Uchis,0.574,0.479,-7.776,1,0.179,0.0803,0.303,115.263,happy
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,['Drake'],Drake,0.809,0.463,-11.377,1,0.256,0.085,0.364,111.98,happy
3pf96IFggfQuT6Gafqx2rt,Sunny,['Boney M.'],Boney M.,0.647,0.868,-6.427,0,0.088,0.124,0.804,121.82,happy
5KXXi90Q4pjVxEapZjRC9O,GOOD DAY,['Forrest Frank'],Forrest Frank,0.712,0.682,-6.968,1,0.061,0.0,0.716,76.033,happy
6EMXQhhesKZHcR044i5sD2,Lock N Key,['Anella Herim'],Anella Herim,0.873,0.712,-7.292,1,0.202,0.0,0.928,120.035,happy
6yW6Q8ZPgDBQA1yHWL4Jmh,Mas Que Nada,"['Oliver Heldens', 'Ian Asher', 'Sérgio Mendes']",Oliver Heldens,0.743,0.946,-5.023,1,0.129,0.864,0.514,123.974,happy
6dpLxbF7lfCAnC9QRTjNLK,Home,['Good Neighbours'],Good Neighbours,0.583,0.676,-4.44,1,0.0289,0.0634,0.134,77.002,happy
4xhsWYTOGcal8zt0J161CU,Lovin On Me,['Jack Harlow'],Jack Harlow,0.943,0.558,-4.911,1,0.0026,2.19e-06,0.606,104.983,happy
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"['JID', '21 Savage', 'Baby Tate']",JID,0.574,0.567,-7.126,0,0.164,0.0,0.526,75.965,happy
21jGcNKet2qwijlDFuPiPb,Circles,['Post Malone'],Post Malone,0.695,0.763,-3.497,1,0.189,0.00242,0.551,120.042,happy
0WIv5qV41y6YjjB9V1biuC,Made For Me,['Muni Long'],Muni Long,0.796,0.468,-6.375,0,0.122,0.0,0.0677,119.98,happy
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"['Fuerza Regida', 'Marshmello']",Fuerza Regida,0.793,0.761,-5.482,0,0.067,0.0045,0.635,125.045,happy
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"['Rema', 'Selena Gomez']",Rema,0.801,0.806,-5.206,1,0.382,0.000669,0.802,106.999,happy
6CDzDgIUqeDY5g8ujExx2f,Heat Waves,['Glass Animals'],Glass Animals,0.761,0.525,-6.9,1,0.44,6.7e-06,0.531,80.87,happy
5hFVuHDVUqR9FvVnHFoLLo,Sunset,['Tai Verdes'],Tai Verdes,0.736,0.818,-5.919,1,0.185,0.00284,0.863,98.044,happy
2Uvy6SkNqxvnH1W68dymxG,Redbone,['Childish Gambino'],Childish Gambino,0.745,0.359,-10.429,1,0.192,0.00628,0.55,160.123,happy
0JmnkIqdlnUzPaf8sqBRs3,Moonlight,['Kali Uchis'],Kali Uchis,0.642,0.706,-6.832,0,0.518,0.0,0.86,136.854,happy
0JXXNGljqupsJaZsgSbMZV,Sure Thing,['Miguel'],Miguel,0.684,0.607,-8.127,0,0.0267,0.000307,0.498,81.001,happy
3RfTeIrWS8LNrfHYwechtt,Sunroof,"['Nicky Youre', 'dazy']",Nicky Youre,0.768,0.716,-5.11,1,0.35,0.0,0.841,131.43,happy
0L3XCv9i9IHs8cJEVhsJ3J,More Than A Woman - SG's Paradise Edit,"['Bee Gees', 'SG Lewis']",Bee Gees,0.679,0.762,-4.253,0,0.00469,0.23,0.511,105.407,happy
